"projectID";"topic";"title"
"771012";"ERC-2017-COG";"ERC Consolidator Grant"
"805469";"ERC-2018-STG";"ERC Starting Grant"
"665607";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"825761";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"714069";"ERC-2016-STG";"ERC Starting Grant"
"811285";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"695558";"ERC-ADG-2015";"ERC Advanced Grant"
"771883";"ERC-2017-COG";"ERC Consolidator Grant"
"801572";"ERC-2018-STG";"ERC Starting Grant"
"723997";"ERC-2016-COG";"ERC Consolidator Grant"
"852005";"ERC-2019-STG";"ERC Starting Grant"
"101006382";"SwafS-31-2020";"Bottom-up approach to build SwafS knowledge base"
"654110";"INFRAIA-1-2014-2015";"Integrating and opening existing national and regional research infrastructures of European interest"
"647917";"ERC-CoG-2014";"ERC Consolidator Grant"
"643052";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"101008324";"INFRAIA-02-2020";"Integrating Activities for Starting Communities"
"723955";"ERC-2016-COG";"ERC Consolidator Grant"
"952181";"INFRAEDI-05-2020";"Centres of Excellence in exascale computing"
"636494";"MG-1.1-2014";"Competitiveness of European Aviation through cost efficiency and innovation"
"101037009";"LC-GD-3-1-2020";"Closing the industrial carbon cycle to combat climate change - Industrial feasibility of catalytic routes for sustainable alternatives to fossil resources"
"659256";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"647618";"ERC-CoG-2014";"ERC Consolidator Grant"
"675570";"INFRADEV-3-2015";"Individual implementation and operation of ESFRI projects"
"758385";"ERC-2017-STG";"ERC Starting Grant"
"770045";"CULT-COOP-03-2017";"Cultural literacy of young generations in Europe"
"722433";"MSCA-ITN-2016";"Innovative Training Networks"
"641498";"GALILEO-3-2014";"Releasing the potential of EGNSS applications through international cooperation"
"101032906";"MSCA-IF-2020";"Individual Fellowships"
"821263";"JTI-CS2-2017-CfP07-SYS-01-09";"Obstruction detection Sensor for Modular surveillance active Trajectory check improvement"
"675325";"MSCA-ITN-2015-EID";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EID)"
"691688";"H2020-TWINN-2015";"Twinning"
"835087";"ERC-2018-ADG";"ERC Advanced Grant"
"818123";"BG-08-2018-2019";"All Atlantic Ocean Research Alliance Flagship"
"823886";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"730928";"INFRASUPP-01-2016";"Policy and international cooperation measures for research infrastructures"
"734548";"SC1-PM-22-2016";"Addressing the urgent research gaps against the Zika virus and other emerging threats in Latin America"
"860553";"MSCA-ITN-2019";"Innovative Training Networks"
"101030584";"MSCA-IF-2020";"Individual Fellowships"
"657712";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"773202";"ERC-2017-COG";"ERC Consolidator Grant"
"843418";"MSCA-IF-2018";"Individual Fellowships"
"898850";"MSCA-IF-2019";"Individual Fellowships"
"706556";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"817578";"BG-08-2018-2019";"All Atlantic Ocean Research Alliance Flagship"
"865995";"ERC-2019-COG";"ERC Consolidator Grant"
"846597";"MSCA-IF-2018";"Individual Fellowships"
"856118";"ERC-2019-SyG";"ERC Synergy Grant"
"839535";"MSCA-IF-2018";"Individual Fellowships"
"685727";"NMP-03-2015";"Manufacturing and control of nanoporous materials"
"669204";"ERC-ADG-2014";"ERC Advanced Grant"
"851701";"ERC-2019-STG";"ERC Starting Grant"
"720887";"NMBP-17-2016";"Advanced materials solutions and architectures for high efficiency solar energy harvesting"
"101017452";"INFRAEOSC-07-2020";"Increasing the service offer of the EOSC Portal"
"949087";"ERC-2020-STG";"ERC STARTING GRANTS"
"871391";"ICT-06-2019";"Unconventional Nanoelectronics"
"101026088";"MSCA-IF-2020";"Individual Fellowships"
"101003472";"LC-CLA-20-2020";"Supporting the implementation of GEOSS in the Arctic in collaboration with Copernicus"
"757996";"ERC-2017-STG";"ERC Starting Grant"
"951284";"ERC-2020-SyG";"ERC Synergy Grant"
"951886";"INFRADEV-01-2019-2020";"Design Studies"
"860322";"MSCA-ITN-2019";"Innovative Training Networks"
"853282";"ERC-2019-STG";"ERC Starting Grant"
"866239";"ERC-2019-COG";"ERC Consolidator Grant"
"817582";"ERC-2018-COG";"ERC Consolidator Grant"
"768930";"ERC-2017-PoC";"ERC-Proof of Concept"
"852220";"ERC-2019-STG";"ERC Starting Grant"
"693742";"ERC-ADG-2015";"ERC Advanced Grant"
"716136";"ERC-2016-STG";"ERC Starting Grant"
"773248";"ERC-2017-COG";"ERC Consolidator Grant"
"804307";"ERC-2018-STG";"ERC Starting Grant"
"852780";"ERC-2019-STG";"ERC Starting Grant"
"780669";"ERC-2017-PoC";"ERC-Proof of Concept"
"853179";"ERC-2019-STG";"ERC Starting Grant"
"769080";"ERC-2017-COG";"ERC Consolidator Grant"
"682529";"ERC-CoG-2015";"ERC Consolidator Grant"
"834302";"ERC-2018-ADG";"ERC Advanced Grant"
"681491";"ERC-CoG-2015";"ERC Consolidator Grant"
"757923";"ERC-2017-STG";"ERC Starting Grant"
"772487";"ERC-2017-COG";"ERC Consolidator Grant"
"647835";"ERC-CoG-2014";"ERC Consolidator Grant"
"646657";"ERC-CoG-2014";"ERC Consolidator Grant"
"670851";"ERC-ADG-2014";"ERC Advanced Grant"
"647844";"ERC-CoG-2014";"ERC Consolidator Grant"
"670645";"ERC-ADG-2014";"ERC Advanced Grant"
"694913";"ERC-ADG-2015";"ERC Advanced Grant"
"648379";"ERC-CoG-2014";"ERC Consolidator Grant"
"759139";"ERC-2017-STG";"ERC Starting Grant"
"884711";"ERC-2019-ADG";"ERC Advanced Grant"
"948748";"ERC-2020-STG";"ERC STARTING GRANTS"
"713303";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"786330";"ERC-2017-PoC";"ERC-Proof of Concept"
"882396";"ERC-2019-ADG";"ERC Advanced Grant"
"864287";"ERC-2019-COG";"ERC Consolidator Grant"
"948260";"ERC-2020-STG";"ERC STARTING GRANTS"
"803908";"ERC-2018-STG";"ERC Starting Grant"
"692775";"ERC-ADG-2015";"ERC Advanced Grant"
"723718";"ERC-2016-COG";"ERC Consolidator Grant"
"945536";"ERC-2020-STG";"ERC STARTING GRANTS"
"754895";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"779971";"ERC-2017-PoC";"ERC-Proof of Concept"
"852044";"ERC-2019-STG";"ERC Starting Grant"
"833168";"ERC-2018-ADG";"ERC Advanced Grant"
"948716";"ERC-2020-STG";"ERC STARTING GRANTS"
"695116";"ERC-ADG-2015";"ERC Advanced Grant"
"101001282";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"648841";"ERC-CoG-2014";"ERC Consolidator Grant"
"695747";"ERC-ADG-2015";"ERC Advanced Grant"
"833438";"ERC-2018-ADG";"ERC Advanced Grant"
"771770";"ERC-2017-COG";"ERC Consolidator Grant"
"101001448";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"851466";"ERC-2019-STG";"ERC Starting Grant"
"866074";"ERC-2019-COG";"ERC Consolidator Grant"
"716058";"ERC-2016-STG";"ERC Starting Grant"
"648978";"ERC-CoG-2014";"ERC Consolidator Grant"
"101019254";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"694307";"ERC-ADG-2015";"ERC Advanced Grant"
"834431";"ERC-2018-ADG";"ERC Advanced Grant"
"724557";"ERC-2016-COG";"ERC Consolidator Grant"
"716792";"ERC-2016-STG";"ERC Starting Grant"
"715027";"ERC-2016-STG";"ERC Starting Grant"
"948973";"ERC-2020-STG";"ERC STARTING GRANTS"
"771387";"ERC-2017-COG";"ERC Consolidator Grant"
"724373";"ERC-2016-COG";"ERC Consolidator Grant"
"641166";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"669205";"ERC-ADG-2014";"ERC Advanced Grant"
"714663";"ERC-2016-STG";"ERC Starting Grant"
"864068";"ERC-2019-COG";"ERC Consolidator Grant"
"820124";"ERC-2018-COG";"ERC Consolidator Grant"
"817257";"ERC-2018-COG";"ERC Consolidator Grant"
"767234";"ERC-2017-PoC";"ERC-Proof of Concept"
"680725";"FoF-14-2015";"Integrated design and management of production machinery and processes"
"803466";"ERC-2018-STG";"ERC Starting Grant"
"851871";"ERC-2019-STG";"ERC Starting Grant"
"772989";"ERC-2017-COG";"ERC Consolidator Grant"
"715024";"ERC-2016-STG";"ERC Starting Grant"
"897025";"ERC-2019-POC";"ERC Proof of Concept Grant"
"768667";"ERC-2017-PoC";"ERC-Proof of Concept"
"653339";"MG-7.2b-2014";"Towards seamless mobility addressing fragmentation in ITS deployment in Europe"
"824886";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"101006817";"DT-ART-05-2020";"Efficient and safe connected and automated heavy-duty vehicles in real logistics operations"
"875033";"LC-BAT-5-2019";"Research and innovation for advanced Li-ion cells (generation 3b)"
"761510";"ICT-07-2017";"5G PPP Research and Validation of critical technologies and systems"
"823307";"EIC-SMEInst-2018-2020";"SME instrument"
"871477";"ICT-13-2018-2019";"Supporting the emergence of data markets and the data economy"
"824290";"LC-GV-01-2018";"Integrated, brand-independent architectures, components and systems for next generation electrified vehicles optimised for the infrastructure"
"875799";"EIC-SMEInst-2018-2020";"SME instrument"
"717124";"NMP-25-2015-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"854636";"EIC-SMEInst-2018-2020";"SME instrument"
"644938";"ICT-23-2014";"Robotics"
"790643";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"826073";"S2R-OC-IP1-01-2018";"Technical solutions for the next generation of TCMS"
"711789";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"688226";"ICT-25-2015";"Generic micro- and nano-electronic technologies"
"726903";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"716864";"JTI-CS2-2015-CFP02-AIR-02-15";"Design Against Distortion: Part distortion prediction, design for minimized distortion, carbon-epoxy aerospace parts"
"887054";"EIC-SMEInst-2018-2020";"SME instrument"
"636932";"FoF-01-2014";"Process optimisation of manufacturing assets"
"827005";"EIC-SMEInst-2018-2020";"SME instrument"
"725076";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"733732";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"730292";"CIRC-01-2016-2017";"Systemic, eco-innovative approaches for the circular economy: large-scale demonstration projects"
"744697";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"786919";"ERC-2017-ADG";"ERC Advanced Grant"
"761379";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"734271";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"824135";"INFRAIA-01-2018-2019";"Integrating Activities for Advanced Communities"
"101004331";"SPACE-28-TEC-2020";"SRC - In-space electrical propulsion and station keeping - Incremental technologies"
"765998";"MSCA-ITN-2017";"Innovative Training Networks"
"895174";"MSCA-IF-2019";"Individual Fellowships"
"676559";"INFRADEV-3-2015";"Individual implementation and operation of ESFRI projects"
"863412";"ERC-2019-COG";"ERC Consolidator Grant"
"648377";"ERC-CoG-2014";"ERC Consolidator Grant"
"860436";"MSCA-ITN-2019";"Innovative Training Networks"
"726840";"CULT-COOP-11-2016-2017";"Understanding the transformation of European public administrations"
"951596";"ERC-2020-SyG";"ERC Synergy Grant"
"824072";"FETPROACT-01-2018";"FET Proactive: emerging paradigms and communities"
"724777";"ERC-2016-COG";"ERC Consolidator Grant"
"649532";"EURO-1-2014";"Resilient and sustainable economic and monetary union in Europe"
"951821";"FETFLAG-05-2020";"Complementary call on Quantum Computing"
"898972";"MSCA-IF-2019";"Individual Fellowships"
"766864";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"759390";"ERC-2017-STG";"ERC Starting Grant"
"759708";"ERC-2017-STG";"ERC Starting Grant"
"788077";"ERC-2017-ADG";"ERC Advanced Grant"
"732032";"FETPROACT-01-2016";"FET Proactive: emerging themes and communities"
"821003";"LC-CLA-08-2018";"Addressing knowledge gaps in climate science, in support of IPCC reports"
"645479";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"655890";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101026826";"MSCA-IF-2020";"Individual Fellowships"
"727762";"LCE-07-2016-2017";"Developing the next generation technologies of renewable electricity and heating/cooling"
"828972";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"812772";"MSCA-ITN-2018";"Innovative Training Networks"
"101007310";"ECSEL-2020-1-IA";"ECSEL-IA"
"665412";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"825051";"ICT-04-2018";"Photonics based manufacturing, access to photonics, datacom photonics and connected lighting"
"899275";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"776804";"SC5-13-2016-2017";"New solutions for sustainable production of raw materials"
"861438";"LC-MG-1-5-2019";"Advancements in aerodynamics and innovative propulsion systems for quieter and greener aircrafts"
"655659";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"657853";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"725528";"ERC-2016-COG";"ERC Consolidator Grant"
"884444";"LC-SC3-RES-29-2019";"Converting Sunlight to storable chemical energy"
"860942";"MSCA-ITN-2019";"Innovative Training Networks"
"964770";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"948366";"ERC-2020-STG";"ERC STARTING GRANTS"
"679836";"ERC-StG-2015";"ERC Starting Grant"
"857251";"WIDESPREAD-01-2018-2019";"Teaming Phase 2"
"813904";"MSCA-ITN-2018";"Innovative Training Networks"
"678304";"ERC-StG-2015";"ERC Starting Grant"
"643809";"PHC-15-2014";"Clinical research on regenerative medicine"
"708146";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"787340";"ERC-2017-ADG";"ERC Advanced Grant"
"823937";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"870444";"SPACE-13-TEC-2019";"SRC – In-Space electrical propulsion and station keeping"
"730943";"INFRASUPP-01-2016";"Policy and international cooperation measures for research infrastructures"
"766053";"MSCA-ITN-2017";"Innovative Training Networks"
"654002";"INFRAIA-1-2014-2015";"Integrating and opening existing national and regional research infrastructures of European interest"
"887089";"MSCA-IF-2019";"Individual Fellowships"
"694819";"ERC-ADG-2015";"ERC Advanced Grant"
"766840";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"883605";"ERC-2019-ADG";"ERC Advanced Grant"
"721256";"MSCA-ITN-2016";"Innovative Training Networks"
"804249";"ERC-2018-STG";"ERC Starting Grant"
"648032";"ERC-CoG-2014";"ERC Consolidator Grant"
"681839";"ERC-CoG-2015";"ERC Consolidator Grant"
"948528";"ERC-2020-STG";"ERC STARTING GRANTS"
"731343";"INNOSUP-01-2016-2017";"Cluster facilitated projects for new industrial value chains"
"799606";"MSCA-IF-2017";"Individual Fellowships"
"732016";"ICT-10-2016";"Software Technologies"
"724958";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"680718";"FoF-12-2015";"Industrial technologies for advanced joining and assembly processes for multi-materials"
"674823";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"723021";"ART-04-2016";"Safety and end-user acceptance aspects of road automation in the transition period"
"101015405";"S2R-OC-IP1-02-2020";"Network and end-device equipment for the validation of the next generation of TCMS (TD1.2)"
"873579";"EIC-SMEInst-2018-2020";"SME instrument"
"737929";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"775296";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"745766";"BBI-2016-D05";"Bio-based polymers/plastic materials with new functionalities for medical, construction, automotive and textile industries"
"889409";"EIC-SMEInst-2018-2020";"SME instrument"
"101006631";"LC-GV-06-2020";"Advanced light materials and their production processes for automotive applications"
"666435";"IT-1-2014";"Small business innovation research for Transport"
"689510";"SC5-12b-2015";"Materials under extreme conditions"
"697234";"SC5-20-2015";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"640212";"COMPET-06-2014";"Bottom-up space technologies at low TRL"
"816402";"EIC-SMEInst-2018-2020";"SME instrument"
"817150";"EIC-SMEInst-2018-2020";"SME instrument"
"636537";"MG-3.5a-2014";"Cooperative ITS for safe, congestion-free and sustainable mobility"
"824335";"LC-GV-01-2018";"Integrated, brand-independent architectures, components and systems for next generation electrified vehicles optimised for the infrastructure"
"739789";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"815738";"EIC-SMEInst-2018-2020";"SME instrument"
"674539";"IT-1-2014";"Small business innovation research for Transport"
"817309";"EIC-SMEInst-2018-2020";"SME instrument"
"636302";"FoF-04-2014";"Developing smart factories that are attractive to workers"
"684023";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"850104";"EIC-SMEInst-2018-2020";"SME instrument"
"950866";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"777595";"S2R-OC-IP1-01-2017";"Innovative materials & modular design for rolling stock applications"
"790850";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"960719";"EIC-SMEInst-2018-2020";"SME instrument"
"687222";"ICT-27-2015";"Photonics KET"
"878051";"EIC-SMEInst-2018-2020";"SME instrument"
"778893";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"815783";"EIC-SMEInst-2018-2020";"SME instrument"
"715546";"ERC-2016-STG";"ERC Starting Grant"
"772249";"ERC-2017-COG";"ERC Consolidator Grant"
"716823";"ERC-2016-STG";"ERC Starting Grant"
"949131";"ERC-2020-STG";"ERC STARTING GRANTS"
"852952";"ERC-2019-STG";"ERC Starting Grant"
"812850";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"682665";"ERC-CoG-2015";"ERC Consolidator Grant"
"101002306";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"818210";"ERC-2018-COG";"ERC Consolidator Grant"
"694228";"ERC-ADG-2015";"ERC Advanced Grant"
"853057";"ERC-2019-STG";"ERC Starting Grant"
"852925";"ERC-2019-STG";"ERC Starting Grant"
"789760";"ERC-2017-PoC";"ERC-Proof of Concept"
"819374";"ERC-2018-COG";"ERC Consolidator Grant"
"694097";"ERC-ADG-2015";"ERC Advanced Grant"
"950655";"ERC-2020-STG";"ERC STARTING GRANTS"
"670846";"ERC-ADG-2014";"ERC Advanced Grant"
"804098";"ERC-2018-STG";"ERC Starting Grant"
"670261";"ERC-ADG-2014";"ERC Advanced Grant"
"716648";"ERC-2016-STG";"ERC Starting Grant"
"899921";"ERC-2019-POC";"ERC Proof of Concept Grant"
"850974";"ERC-2019-STG";"ERC Starting Grant"
"851093";"ERC-2019-STG";"ERC Starting Grant"
"755753";"ERC-2017-STG";"ERC Starting Grant"
"694105";"ERC-ADG-2015";"ERC Advanced Grant"
"948105";"ERC-2020-STG";"ERC STARTING GRANTS"
"726361";"ERC-2016-COG";"ERC Consolidator Grant"
"864145";"ERC-2019-COG";"ERC Consolidator Grant"
"851288";"ERC-2019-STG";"ERC Starting Grant"
"640652";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"727722";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"819192";"ERC-2018-COG";"ERC Consolidator Grant"
"832606";"ERC-2018-ADG";"ERC Advanced Grant"
"818791";"ERC-2018-COG";"ERC Consolidator Grant"
"949572";"ERC-2020-STG";"ERC STARTING GRANTS"
"812998";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"947709";"ERC-2020-STG";"ERC STARTING GRANTS"
"101019157";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"692616";"ERC-ADG-2015";"ERC Advanced Grant"
"647148";"ERC-CoG-2014";"ERC Consolidator Grant"
"805189";"ERC-2018-STG";"ERC Starting Grant"
"759239";"ERC-2017-STG";"ERC Starting Grant"
"838616";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"714408";"ERC-2016-STG";"ERC Starting Grant"
"101002471";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"101020403";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"773245";"ERC-2017-COG";"ERC Consolidator Grant"
"771976";"ERC-2017-COG";"ERC Consolidator Grant"
"885192";"ERC-2019-ADG";"ERC Advanced Grant"
"681450";"ERC-CoG-2015";"ERC Consolidator Grant"
"758370";"ERC-2017-STG";"ERC Starting Grant"
"856559";"ERC-2019-SyG";"ERC Synergy Grant"
"101020262";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"853640";"ERC-2019-STG";"ERC Starting Grant"
"665335";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"715048";"ERC-2016-STG";"ERC Starting Grant"
"647278";"ERC-CoG-2014";"ERC Consolidator Grant"
"865230";"ERC-2019-COG";"ERC Consolidator Grant"
"851936";"ERC-2019-STG";"ERC Starting Grant"
"899573";"ERC-2019-POC";"ERC Proof of Concept Grant"
"884622";"ERC-2019-ADG";"ERC Advanced Grant"
"693594";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"851565";"ERC-2019-STG";"ERC Starting Grant"
"725038";"ERC-2016-COG";"ERC Consolidator Grant"
"690978";"ERC-ADG-2015";"ERC Advanced Grant"
"648709";"ERC-CoG-2014";"ERC Consolidator Grant"
"864698";"ERC-2019-COG";"ERC Consolidator Grant"
"802582";"ERC-2018-STG";"ERC Starting Grant"
"771687";"ERC-2017-COG";"ERC Consolidator Grant"
"725042";"ERC-2016-COG";"ERC Consolidator Grant"
"772357";"ERC-2017-COG";"ERC Consolidator Grant"
"101002212";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"648304";"ERC-CoG-2014";"ERC Consolidator Grant"
"101021496";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"648428";"ERC-CoG-2014";"ERC Consolidator Grant"
"757339";"ERC-2017-STG";"ERC Starting Grant"
"802217";"ERC-2018-STG";"ERC Starting Grant"
